,id,sim1,sim2,sim3,sim4
4322,28089131,27616642,23836811,28083713,30917154
4323,28089148,27945121,27584211,27381955,18859485
4324,28089399,28087491,28088965,28087764,28089113
4325,28089518,28087764,28089603,28087491,28089399
4326,28089603,28087764,28089518,28087491,28089399
4327,28097937,31216096,24962718,16848626,13165990
4328,28110060,30786501,26504288,34187044,31843188
4329,28110981,27125463,28271497,25221807,27122688
4330,28111384,14240615,28599561,29992070,14901562
4331,28112230,33412537,33412662,27177948,26880725
4332,28114931,13165990,28116308,28115820,4926170
4333,28115820,28116308,4926170,28114931,13165990
4334,28116308,28115820,28114931,13165990,4926170
4335,28124814,18253219,22995267,3325956,29557949
4336,28125905,31197264,28165463,24526943,24506830
4337,28137638,36156691,25489396,11980197,38855592
4338,28139782,23132022,21266790,33972893,33973207
4339,28143501,29525299,29525951,21416331,17657915
4340,28163613,21358634,35961334,9464059,23930729
4341,28165463,28125905,31197264,24506830,24526943
4342,28185207,15242750,37810786,23436127,18675202
4343,28185514,29108574,16499872,10575126,15173797
4344,28187126,22037196,38865891,38341489,24784280
4345,28198489,26322683,21032252,21016381,35922722
4346,28210901,31854536,7182463,30733986,20068221
4347,28211070,29323656,30814430,21457175,25186090
4348,28230186,26109753,26110216,26207768,27239761
4349,28231806,28232440,28232347,27881229,27003330
4350,28232347,27881229,28232440,27003330,28231806
4351,28232440,27881229,28232347,27003330,28231806
4352,28232515,28470742,28470751,27003089,27002916
4353,28239177,34347084,30295299,29599789,29600789
4354,28261272,29557949,7280123,26143135,36321376
4355,28261567,15045224,24706274,24706270,5241732
4356,28262827,32596255,29443536,14989747,2765052
4357,28264364,19831199,15821020,23641327,16282278
4358,28266733,23052272,13592926,27306443,30018676
4359,28268204,15668269,21287064,11750250,29559500
4360,28271497,27125463,28110981,25221807,27122688
4361,28271558,38110183,34982512,31723065,11864366
4362,28271801,27292722,553229,29599048,29597994
4363,28291541,28356629,21820885,28536238,21605333
4364,28320235,1302185,23863811,36983957,26957177
4365,28320933,16213115,23934649,34237286,29829950
4366,28321986,23169041,16565287,9464059,21358634
4367,28322248,28064097,22299308,25877353,20631082
4368,28346551,4817784,20564987,14332372,16523058
4369,28346676,11472477,28924831,12859112,11365125
4370,28348653,34407164,25047044,23015765,32394595
4371,28353315,32672393,33947280,32321197,30053374
4372,28353788,29049583,35885925,29969867,25493161
4373,28354271,8364495,16726178,37914080,31423188
4374,28356629,21820885,21914718,21605333,21428446
4375,28359844,36042199,23149899,17053896,35042357
4376,28369982,3981252,6518470,30695157,38335156
4377,28376148,16592870,34804905,34138136,29114876
4378,28396419,22051870,20426982,20426981,21480910
4379,28397036,9000149,33705160,29836188,25155990
4380,28400701,26286378,36490863,29850199,21937326
4381,28415998,18619859,29295230,28422606,30875944
4382,28417802,17813225,17813122,17813332,17813026
4383,28419457,28621576,29134892,30746227,25428764
4384,28422606,30875944,29295230,18619859,28415998
4385,28445930,29472416,28445930,32319512,31074467
4386,28460475,12142684,12941785,27262007,17882385
4387,28468667,31854536,33464444,33461309,20068221
4388,28470742,28470751,28232515,27003089,27002916
4389,28470751,28470742,28232515,27003089,27002916
4390,28473746,23999281,23950179,34582881,24000355
4391,28475154,28706989,37080409,23966654,33829025
4392,28487385,8247580,14094341,28760983,32527953
4393,28505075,24804467,24463811,29603794,20967495
4394,28513594,29472000,29472416,30355615,28445930
4395,28522862,31081282,32888726,30966211,32777995
4396,28532737,29044253,26979340,26880160,29044242
4397,28533617,23831806,26761652,38629055,38677975
4398,28536238,21605333,21820885,21428446,21914718
4399,28540141,24105506,33563059,23934649,38649091
4400,28554971,22733254,13129971,16945653,10106290
4401,28559943,35692108,33829175,29126128,24563870
4402,28571914,17483524,28761268,29145664,28760983
4403,28574569,24614743,24883109,21808284,27242079
4404,28595020,36679339,38358585,9699851,23223200
4405,28599561,28599561,14901562,29886378,28111384
4406,28601616,31482952,32908869,10916250,32316558
4407,28620313,28422606,35442042,37419221,18619859
4408,28621576,28419457,29134892,30746227,25428764
4409,28633538,26794016,16281344,12942176,25381551
4410,28649449,28657973,26189993,18180874,32576311
4411,28657927,20950425,37924392,38736956,37924009
4412,28657973,26189993,28649449,18180874,32576311
4413,28670854,8180346,21915252,6147142,5827713
4414,28673109,29719225,31107161,16726178,32922262
4415,28675203,28620313,23407282,18607018,22021287
4416,28676052,28676840,32002356,32001969,32348525
4417,28676840,28676840,32002356,32001969,32348525
4418,28700151,28700151,24635669,30453430,32729464
4419,28700772,33145663,33145880,27912933,23127305
4420,28706989,28475154,37080409,35845573,34513834
4421,28709337,17740089,38307486,26965345,13403663
4422,28709418,29600350,38029616,21402506,12600834
4423,28724933,18440940,16206947,16213361,6918746
4424,28728124,30071518,32922262,29719225,31107161
4425,28728987,32503503,30004231,32672251,28728987
4426,28729429,33953077,34579218,30165301,30053374
4427,28729521,34578856,32388996,22544362,30164832
4428,28731913,29909380,21764614,21621522,30053095
4429,28731998,29063078,30352660,30189205,32533152
4430,28747912,27675580,23446208,34469560,33110734
4431,28748380,34186257,22560212,22561162,11642282
4432,28749189,28750532,28751408,28948302,29861630
4433,28750532,28751408,28749189,28948302,29861630
4434,28751408,28750532,28749189,28948302,32967289
4435,28760983,32148561,29081157,29145664,28761268
4436,28761268,29081157,29145664,28760983,32148561
4437,28761340,29573608,29145899,28761398,32092947
4438,28761398,32092947,29145899,29573608,28761340
4439,28762587,31879525,12033925,31362354,10773448
4440,28772425,22019165,21145943,1710048,21970302
4441,28786700,27117950,27115191,29977663,23070535
4442,28788262,28794509,29320487,29319567,29320287
4443,28789161,32885958,16008908,4541072,14293554
4444,28792409,21032252,38372002,21016381,33809204
4445,28793889,24821628,16896151,27262007,1893524
4446,28794509,28788262,29319567,29320487,29320287
4447,28812814,16483770,37753230,20647210,14515500
4448,28813059,28813662,9717005,28950843,29131936
4449,28813662,28813059,28950843,9717005,29131936
4450,28821061,9901369,38061740,38701616,37479594
4451,28824676,34108537,36209536,32090937,23262005
4452,28836054,19073773,10575126,25184205,18102244
4453,28853924,29454630,24313547,24313574,24312988
4454,28859348,28859690,28859498,31130959,24295732
4455,28859498,28859348,28859690,31130959,24295732
4456,28859690,28859348,28859498,31130959,24295732
4457,28864251,12804511,6547248,11219236,24835791
4458,28871530,27554484,26768425,19918177,25202450
4459,28873217,22291248,28876292,22291547,22560212
4460,28874135,11267014,15712633,20068221,16412556
4461,28876292,22291248,28873217,22291547,22560212
4462,28881876,20640481,20655418,20581173,20580799
4463,28896411,25381551,33836101,10936529,12800290
4464,28896892,23149899,37302758,15142137,2030663
4465,28915835,37095524,29873098,36212899,32701167
4466,28917933,49091,16005440,29530126,16006904
4467,28919825,7698929,8247580,22317980,7181966
4468,28924202,32852502,32853128,29861630,32967289
4469,28924831,11472477,28346676,12859112,11365125
4470,28944330,34287472,34416737,15479658,13874038
4471,28944791,17949590,35894388,9122528,7330207
4472,28948302,29861630,32853128,32889740,28924202
4473,28950843,29131936,9717005,28813662,28813059
4474,28958329,28958329,16618602,21248718,16618127
4475,28966874,12906176,21037930,4569941,21668890
4476,28967232,9965623,29908029,24303300,37084128
4477,28970364,9104449,22027275,38606348,15790995
4478,28975564,28975564,29557173,28983113,21248798
4479,28977161,22317980,14325761,13580272,13485944
4480,28983113,29557173,16711969,18969220,29530126
4481,28983781,28983781,18969220,16711969,21248798
4482,28989951,28989951,29161818,31361651,29495154
4483,28990025,6221711,32591743,14891826,20935053
4484,28993846,27912933,21671407,35042357,28056883
4485,28996484,17465227,17684121,26706482,27914769
4486,28998072,28998191,31931211,28998145,28998161
4487,28998095,29870421,16110969,10126030,8212422
4488,28998145,28998191,28998161,28998181,31931211
4489,28998161,31931211,28998145,28998181,28998191
4490,28998181,28998161,28998145,28998191,31931211
4491,28998191,28998145,31931211,28998161,28998181
4492,28999077,30000219,24962718,36080117,20397739
4493,29004038,21403392,32321197,35030220,7704031
4494,29015280,27382312,18859485,29470621,29108398
4495,29015768,24571017,24546514,36216542,24528929
4496,29020376,31812483,31959810,31960810,32345618
4497,29038233,24962718,36053005,35220865,38244508
4498,29039113,30053095,30052851,30695275,30517106
4499,29040534,29040758,29040752,33764382,33764030
4500,29040744,29040750,29040758,29040752,33764030
4501,29040750,29040744,29040758,29040752,33764030
4502,29040752,29040758,29040744,29040750,29040534
4503,29040758,29040752,29040744,29040750,29040534
4504,29041306,29041318,36737534,34954927,30918694
4505,29041318,29041306,36737534,34954927,30918694
4506,29041953,29041961,29041962,35320080,29041967
4507,29041961,29041953,29041962,35320080,34952981
4508,29041962,34953971,29041953,29041961,35320080
4509,29041967,29041953,29041962,29041961,35320080
4510,29042415,24276647,26217724,25892078,30024441
4511,29044004,26880160,28532737,26979340,26094193
4512,29044194,26880160,26094193,26979340,27476632
4513,29044242,29044253,28532737,26979340,26880160
4514,29044246,34758214,26880160,26094193,26979340
4515,29044253,28532737,29044242,26979340,26880160
4516,29044276,38888083,36812682,27374647,36013087
4517,29044646,37887903,38736761,33431900,35659422
4518,29044778,29044793,29044797,29044783,29044781
4519,29044781,29044778,29044797,29044793,29044783
4520,29044783,29044778,29044797,29044793,29044781
4521,29044793,29044797,29044778,29044781,29044783
4522,29044797,29044793,29044778,29044783,29044781
4523,29046718,26857526,21061607,20754763,21004249
4524,29049341,32617650,30050561,32390428,35888256
4525,29049583,35885925,29969867,25493161,29705550
4526,29049813,30386671,34981235,30409896,32729524
4527,29063078,28731998,30352660,30189205,32533152
4528,29068591,3717217,29585919,6179573,25816812
4529,29072228,29072228,33565897,13966783,38530815
4530,29073433,7996456,37258013,12221088,11219236
4531,29076699,13338509,15001844,13980339,15347449
4532,29076794,37509823,22185082,9699851,28114931
4533,29078458,22199605,30875944,31500076,21238118
4534,29080961,29081496,29081566,29145899,29573608
4535,29081157,28761268,28760983,32148561,29145664
4536,29081308,29081157,28760983,32148561,6310906
4537,29081496,29080961,29081566,29573608,9147903
4538,29081566,29080961,29081496,29145899,9147903
4539,29081665,29081996,29081925,29081836,32092947
4540,29081836,29081925,29081665,29081996,32092947
4541,29081925,29081836,29081665,29081996,32092947
4542,29081996,29081665,29081925,29081836,32092947
4543,29082194,33172361,28037138,28037249,31042905
4544,29093658,29776443,29135681,29094151,29775931
4545,29093864,21541720,23151009,32904149,33957968
4546,29094151,29775931,29093658,29135681,29776443
4547,29107137,29116469,29116447,29115278,29140838
4548,29107480,18859485,29470621,29108398,27145235
4549,29108398,29470621,18859485,27145235,27914769
4550,29108574,28185514,10575126,606784,9619878
4551,29108770,29165650,30378141,29113636,29111770
4552,29111619,36821364,36813787,36817766,36819114
4553,29111770,29743848,29166022,29113636,30378141
4554,29113636,29166022,29111770,29108770,29743848
4555,29114876,34673571,9000149,28376148,28397036
4556,29115171,29115278,29115273,29115673,29115665
4557,29115273,29115171,29115278,29115673,29115665
4558,29115278,29115171,29115273,29115673,29115665
4559,29115513,29115171,29115278,29115273,29115665
4560,29115665,29115171,29115278,29115273,29115673
4561,29115673,29115171,29115278,29115273,29115665
4562,29115677,29115171,29115278,29115273,29115673
4563,29116447,29116469,29107137,29115171,29140536
4564,29116469,29116447,29107137,29140830,29115273
4565,29123541,38303393,37926888,35030220,7704031
4566,29126128,24563870,26205199,24503763,33829175
4567,29131936,28950843,9717005,28813662,28813059
4568,29134892,30746227,28621576,28419457,25428764
4569,29135681,29093658,29094151,29776443,29775931
4570,29136859,38392710,38677975,26761652,38629055
4571,29140021,29289806,33502335,29289860,29289871
4572,29140536,29115171,35667134,29141129,29140830
4573,29140830,29115273,35667134,29140838,29141129
4574,29140838,29115278,35667134,29140830,29141129
4575,29141129,35667134,29290985,29290989,29290990
4576,29141467,29141475,32325605,29141473,32325386
4577,29141473,29141475,32325605,32325386,29288090
4578,29141475,32325605,29288090,29288147,29141473
4579,29141674,29141808,29141811,29141801,29141797
4580,29141797,29141674,29141808,33598428,29141811
4581,29141801,29141674,29141808,29141797,29141811
4582,29141808,29141674,29141801,29141797,29141811
4583,29141811,29141674,29141808,29141797,29141801
4584,29141814,29141674,29141808,29141797,29141811
4585,29142155,29142251,29142272,29142254,29142245
4586,29142245,29142272,29142251,29142155,29142254
4587,29142248,29142272,29142251,29142254,29142155
4588,29142251,29142251,29142254,29142155,29142248
4589,29142254,29142251,29142272,29142155,29142248
4590,29142272,29142251,29142254,29142155,29142248
4591,29142914,32907309,14737793,25848131,8560712
4592,29145664,28761268,28760983,32148561,29081157
4593,29145899,28761398,32092947,28761340,29573608
4594,29148255,19154021,38741132,38829188,21400246
4595,29161818,31361710,29495154,31361651,29494532
4596,29164486,18140813,27794106,27794536,26731319
4597,29165650,30378141,29108770,29111770,29113636
4598,29166022,29743848,29111770,29113636,30378141
4599,29166457,27794894,27794106,27794536,30215624
4600,29167635,18859485,17466955,29470621,29108398
4601,29169323,37066651,29719982,26731389,27794323
